Sample_Date,WRRF_Name,Gene Copies (N1/L),Per Capita Gene Copies,"Population Served, estimated",School-Aged Population,Season,Holiday
2022-08-09,Coney Island,13295.0,5020000.0,682342,117865.0,Summer 2022,0
2022-08-09,Hunts Point,12053.0,9290000.0,755948,151282.0,Summer 2022,0
2022-08-09,Jamaica Bay,26343.0,9460000.0,748737,131881.0,Summer 2022,0
2022-08-09,Newtown Creek,6832.0,4320000.0,1156473,188137.0,Summer 2022,0
2022-08-09,North River,9353.0,6340000.0,658596,72242.0,Summer 2022,0
2022-08-09,Oakwood Beach,14456.0,5030000.0,258731,44374.0,Summer 2022,0
2022-08-09,Owls Head,22159.0,8050000.0,906442,135396.0,Summer 2022,0
2022-08-09,Port Richmond,6277.0,2420000.0,226167,46435.0,Summer 2022,0
2022-08-09,Red Hook,10097.0,4440000.0,224029,33636.0,Summer 2022,0
2022-08-09,Rockaway,4302.0,2570000.0,120539,29986.0,Summer 2022,0
2022-08-09,Tallman Island,27283.0,14200000.0,449907,74748.0,Summer 2022,0
2022-08-09,Wards Island,7814.0,7290000.0,1201485,240219.0,Summer 2022,0
2022-08-14,26th Ward,10921.0,5970000.0,290608,72091.0,Summer 2022,0
2022-08-14,Bowery Bay,17478.0,6220000.0,924695,122994.0,Summer 2022,0
2022-08-14,Coney Island,13710.0,5480000.0,682342,117865.0,Summer 2022,0
2022-08-14,Hunts Point,15177.0,8970000.0,755948,151282.0,Summer 2022,0
2022-08-14,Jamaica Bay,17475.0,6270000.0,748737,131881.0,Summer 2022,0
2022-08-14,Newtown Creek,13211.0,7480000.0,1156473,188137.0,Summer 2022,0
2022-08-14,North River,15239.0,8410000.0,658596,72242.0,Summer 2022,0
2022-08-14,Oakwood Beach,12517.0,4510000.0,258731,44374.0,Summer 2022,0
2022-08-14,Owls Head,19277.0,6760000.0,906442,135396.0,Summer 2022,0
2022-08-14,Port Richmond,12827.0,4720000.0,226167,46435.0,Summer 2022,0
2022-08-14,Red Hook,12171.0,5140000.0,224029,33636.0,Summer 2022,0
2022-08-14,Rockaway,6447.0,4050000.0,120539,29986.0,Summer 2022,0
2022-08-14,Tallman Island,6726.0,2770000.0,449907,74748.0,Summer 2022,0
2022-08-14,Wards Island,10186.0,6320000.0,1201485,240219.0,Summer 2022,0
2022-08-16,26th Ward,11326.0,6200000.0,290608,72091.0,Summer 2022,0
2022-08-16,Bowery Bay,26661.0,9930000.0,924695,122994.0,Summer 2022,0
2022-08-16,Coney Island,9349.0,3680000.0,682342,117865.0,Summer 2022,0
2022-08-16,Hunts Point,13211.0,7280000.0,755948,151282.0,Summer 2022,0
2022-08-16,Jamaica Bay,18287.0,6380000.0,748737,131881.0,Summer 2022,0
2022-08-16,Newtown Creek,14817.0,8970000.0,1156473,188137.0,Summer 2022,0
2022-08-16,North River,14261.0,8280000.0,658596,72242.0,Summer 2022,0
2022-08-16,Oakwood Beach,25484.0,8950000.0,258731,44374.0,Summer 2022,0
2022-08-16,Owls Head,21329.0,7840000.0,906442,135396.0,Summer 2022,0
2022-08-16,Port Richmond,19505.0,8160000.0,226167,46435.0,Summer 2022,0
2022-08-16,Red Hook,13090.0,5090000.0,224029,33636.0,Summer 2022,0
2022-08-16,Rockaway,6368.0,4000000.0,120539,29986.0,Summer 2022,0
2022-08-16,Tallman Island,18803.0,8070000.0,449907,74748.0,Summer 2022,0
2022-08-16,Wards Island,6073.0,3920000.0,1201485,240219.0,Summer 2022,0
2022-08-21,26th Ward,13662.0,7650000.0,290608,72091.0,Summer 2022,0
2022-08-21,Bowery Bay,31101.0,10600000.0,924695,122994.0,Summer 2022,0
2022-08-21,Coney Island,16349.0,6440000.0,682342,117865.0,Summer 2022,0
2022-08-21,Hunts Point,15354.0,8610000.0,755948,151282.0,Summer 2022,0
2022-08-21,Jamaica Bay,21872.0,7740000.0,748737,131881.0,Summer 2022,0
2022-08-21,Newtown Creek,10009.0,5600000.0,1156473,188137.0,Summer 2022,0
2022-08-21,North River,17483.0,9450000.0,658596,72242.0,Summer 2022,0
2022-08-21,Oakwood Beach,3871.0,1400000.0,258731,44374.0,Summer 2022,0
2022-08-21,Owls Head,32115.0,12100000.0,906442,135396.0,Summer 2022,0
2022-08-21,Port Richmond,18150.0,6680000.0,226167,46435.0,Summer 2022,0
2022-08-21,Red Hook,6568.0,2770000.0,224029,33636.0,Summer 2022,0
2022-08-21,Rockaway,11180.0,6320000.0,120539,29986.0,Summer 2022,0
2022-08-21,Tallman Island,21485.0,9040000.0,449907,74748.0,Summer 2022,0
2022-08-21,Wards Island,11759.0,7150000.0,1201485,240219.0,Summer 2022,0
2022-08-23,26th Ward,10291.0,5760000.0,290608,72091.0,Summer 2022,0
2022-08-23,Bowery Bay,24390.0,8390000.0,924695,122994.0,Summer 2022,0
2022-08-23,Coney Island,10248.0,3980000.0,682342,117865.0,Summer 2022,0
2022-08-23,Hunts Point,14963.0,8390000.0,755948,151282.0,Summer 2022,0
2022-08-23,Jamaica Bay,27856.0,9580000.0,748737,131881.0,Summer 2022,0
2022-08-23,Newtown Creek,16127.0,9550000.0,1156473,188137.0,Summer 2022,0
2022-08-23,North River,9775.0,5620000.0,658596,72242.0,Summer 2022,0
2022-08-23,Oakwood Beach,8656.0,3230000.0,258731,44374.0,Summer 2022,0
2022-08-23,Owls Head,25837.0,9060000.0,906442,135396.0,Summer 2022,0
2022-08-23,Port Richmond,11731.0,4320000.0,226167,46435.0,Summer 2022,0
2022-08-23,Red Hook,10918.0,4610000.0,224029,33636.0,Summer 2022,0
2022-08-23,Rockaway,5051.0,2860000.0,120539,29986.0,Summer 2022,0
2022-08-23,Tallman Island,19867.0,8690000.0,449907,74748.0,Summer 2022,0
2022-08-23,Wards Island,8024.0,4880000.0,1201485,240219.0,Summer 2022,0
2022-08-28,26th Ward,5479.0,3000000.0,290608,72091.0,Summer 2022,0
2022-08-28,Bowery Bay,13492.0,4860000.0,924695,122994.0,Summer 2022,0
2022-08-28,Coney Island,4963.0,2090000.0,682342,117865.0,Summer 2022,0
2022-08-28,Hunts Point,7300.0,4090000.0,755948,151282.0,Summer 2022,0
2022-08-28,Jamaica Bay,11473.0,4060000.0,748737,131881.0,Summer 2022,0
2022-08-28,Newtown Creek,8950.0,5100000.0,1156473,188137.0,Summer 2022,0
2022-08-28,North River,5052.0,2930000.0,658596,72242.0,Summer 2022,0
2022-08-28,Oakwood Beach,7019.0,2290000.0,258731,44374.0,Summer 2022,0
2022-08-28,Owls Head,16216.0,5890000.0,906442,135396.0,Summer 2022,0
2022-08-28,Port Richmond,10015.0,3690000.0,226167,46435.0,Summer 2022,0
2022-08-28,Red Hook,6835.0,2770000.0,224029,33636.0,Summer 2022,0
2022-08-28,Rockaway,7459.0,4450000.0,120539,29986.0,Summer 2022,0
2022-08-28,Tallman Island,9410.0,4280000.0,449907,74748.0,Summer 2022,0
2022-08-28,Wards Island,4212.0,2630000.0,1201485,240219.0,Summer 2022,0
2022-08-30,26th Ward,7211.0,3950000.0,290608,72091.0,Summer 2022,0
2022-08-30,Bowery Bay,20126.0,7420000.0,924695,122994.0,Summer 2022,0
2022-08-30,Coney Island,7336.0,2970000.0,682342,117865.0,Summer 2022,0
2022-08-30,Hunts Point,10311.0,5630000.0,755948,151282.0,Summer 2022,0
2022-08-30,Jamaica Bay,18845.0,6670000.0,748737,131881.0,Summer 2022,0
2022-08-30,Newtown Creek,7409.0,4800000.0,1156473,188137.0,Summer 2022,0
2022-08-30,North River,9429.0,6180000.0,658596,72242.0,Summer 2022,0
2022-08-30,Oakwood Beach,18735.0,6000000.0,258731,44374.0,Summer 2022,0
2022-08-30,Owls Head,10775.0,4000000.0,906442,135396.0,Summer 2022,0
2022-08-30,Port Richmond,15375.0,5920000.0,226167,46435.0,Summer 2022,0
2022-08-30,Red Hook,22451.0,10200000.0,224029,33636.0,Summer 2022,0
2022-08-30,Rockaway,12786.0,8030000.0,120539,29986.0,Summer 2022,0
2022-08-30,Tallman Island,20912.0,10000000.0,449907,74748.0,Summer 2022,0
2022-08-30,Wards Island,7989.0,5560000.0,1201485,240219.0,Summer 2022,0
2022-09-06,26th Ward,4951.0,5870000.0,290608,72091.0,Summer 2022,0
2022-09-06,Bowery Bay,6921.0,5670000.0,924695,122994.0,Summer 2022,0
2022-09-06,Coney Island,5172.0,3440000.0,682342,117865.0,Summer 2022,0
2022-09-06,Hunts Point,6428.0,5950000.0,755948,151282.0,Summer 2022,0
2022-09-06,Jamaica Bay,6330.0,3360000.0,748737,131881.0,Summer 2022,0
2022-09-06,Newtown Creek,4860.0,5710000.0,1156473,188137.0,Summer 2022,0
2022-09-06,North River,6813.0,6740000.0,658596,72242.0,Summer 2022,0
2022-09-06,Oakwood Beach,13170.0,5800000.0,258731,44374.0,Summer 2022,0
2022-09-06,Owls Head,6838.0,4850000.0,906442,135396.0,Summer 2022,0
2022-09-06,Port Richmond,5216.0,3750000.0,226167,46435.0,Summer 2022,0
2022-09-06,Red Hook,1917.0,1810000.0,224029,33636.0,Summer 2022,0
2022-09-06,Rockaway,3431.0,2370000.0,120539,29986.0,Summer 2022,0
2022-09-06,Tallman Island,7420.0,5990000.0,449907,74748.0,Summer 2022,0
2022-09-06,Wards Island,4777.0,4520000.0,1201485,240219.0,Summer 2022,0
2022-09-11,26th Ward,5931.0,5560000.0,290608,72091.0,Summer 2022,0
2022-09-11,Bowery Bay,8134.0,5360000.0,924695,122994.0,Summer 2022,0
2022-09-11,Coney Island,7716.0,4450000.0,682342,117865.0,Summer 2022,0
2022-09-11,Hunts Point,5007.0,3890000.0,755948,151282.0,Summer 2022,0
2022-09-11,Jamaica Bay,6818.0,3170000.0,748737,131881.0,Summer 2022,0
2022-09-11,Newtown Creek,2772.0,2520000.0,1156473,188137.0,Summer 2022,0
2022-09-11,North River,6248.0,4810000.0,658596,72242.0,Summer 2022,0
2022-09-11,Oakwood Beach,5772.0,2440000.0,258731,44374.0,Summer 2022,0
2022-09-11,Owls Head,7802.0,4630000.0,906442,135396.0,Summer 2022,0
2022-09-11,Port Richmond,6349.0,3510000.0,226167,46435.0,Summer 2022,0
2022-09-11,Red Hook,9285.0,6120000.0,224029,33636.0,Summer 2022,0
2022-09-11,Rockaway,3351.0,2320000.0,120539,29986.0,Summer 2022,0
2022-09-11,Tallman Island,9680.0,6030000.0,449907,74748.0,Summer 2022,0
2022-09-11,Wards Island,3887.0,3200000.0,1201485,240219.0,Summer 2022,0
2022-09-13,26th Ward,4574.0,4410000.0,290608,72091.0,Summer 2022,0
2022-09-13,Bowery Bay,4293.0,2620000.0,924695,122994.0,Summer 2022,0
2022-09-13,Coney Island,5148.0,3540000.0,682342,117865.0,Summer 2022,0
2022-09-13,Hunts Point,3938.0,2740000.0,755948,151282.0,Summer 2022,0
2022-09-13,Jamaica Bay,10613.0,4400000.0,748737,131881.0,Summer 2022,0
2022-09-13,Newtown Creek,3696.0,3010000.0,1156473,188137.0,Summer 2022,0
2022-09-13,North River,6777.0,4750000.0,658596,72242.0,Summer 2022,0
2022-09-13,Oakwood Beach,9931.0,4560000.0,258731,44374.0,Summer 2022,0
2022-09-13,Owls Head,8532.0,6480000.0,906442,135396.0,Summer 2022,0
2022-09-13,Port Richmond,6184.0,3520000.0,226167,46435.0,Summer 2022,0
2022-09-13,Red Hook,4176.0,2890000.0,224029,33636.0,Summer 2022,0
2022-09-13,Rockaway,2062.0,1420000.0,120539,29986.0,Summer 2022,0
2022-09-13,Tallman Island,8043.0,5480000.0,449907,74748.0,Summer 2022,0
2022-09-13,Wards Island,5078.0,3870000.0,1201485,240219.0,Summer 2022,0
2022-09-18,26th Ward,3691.0,2120000.0,290608,72091.0,Summer 2022,0
2022-09-18,Bowery Bay,9666.0,3560000.0,924695,122994.0,Summer 2022,0
2022-09-18,Coney Island,4464.0,1980000.0,682342,117865.0,Summer 2022,0
2022-09-18,Hunts Point,5470.0,3040000.0,755948,151282.0,Summer 2022,0
2022-09-18,Jamaica Bay,7323.0,2630000.0,748737,131881.0,Summer 2022,0
2022-09-18,Newtown Creek,4559.0,2600000.0,1156473,188137.0,Summer 2022,0
2022-09-18,North River,10344.0,6000000.0,658596,72242.0,Summer 2022,0
2022-09-18,Oakwood Beach,10810.0,4130000.0,258731,44374.0,Summer 2022,0
2022-09-18,Owls Head,10380.0,4250000.0,906442,135396.0,Summer 2022,0
2022-09-18,Port Richmond,7190.0,2770000.0,226167,46435.0,Summer 2022,0
2022-09-18,Red Hook,15261.0,6700000.0,224029,33636.0,Summer 2022,0
2022-09-18,Rockaway,811.0,535000.0,120539,29986.0,Summer 2022,0
2022-09-18,Tallman Island,8984.0,4380000.0,449907,74748.0,Summer 2022,0
2022-09-18,Wards Island,7056.0,3890000.0,1201485,240219.0,Summer 2022,0
2022-09-20,26th Ward,8506.0,4540000.0,290608,72091.0,Summer 2022,0
2022-09-20,Bowery Bay,15455.0,5380000.0,924695,122994.0,Summer 2022,0
2022-09-20,Coney Island,7014.0,2650000.0,682342,117865.0,Summer 2022,0
2022-09-20,Hunts Point,11977.0,6480000.0,755948,151282.0,Summer 2022,0
2022-09-20,Jamaica Bay,19140.0,6680000.0,748737,131881.0,Summer 2022,0
2022-09-20,Newtown Creek,9772.0,5820000.0,1156473,188137.0,Summer 2022,0
2022-09-20,North River,12828.0,7590000.0,658596,72242.0,Summer 2022,0
2022-09-20,Oakwood Beach,4890.0,1680000.0,258731,44374.0,Summer 2022,0
2022-09-20,Owls Head,14410.0,5360000.0,906442,135396.0,Summer 2022,0
2022-09-20,Port Richmond,12544.0,4410000.0,226167,46435.0,Summer 2022,0
2022-09-20,Red Hook,11984.0,5670000.0,224029,33636.0,Summer 2022,0
2022-09-20,Rockaway,9904.0,6220000.0,120539,29986.0,Summer 2022,0
2022-09-20,Tallman Island,11172.0,5640000.0,449907,74748.0,Summer 2022,0
2022-09-20,Wards Island,22664.0,12600000.0,1201485,240219.0,Summer 2022,0
2022-09-25,26th Ward,8477.0,7950000.0,290608,72091.0,Fall 2022,1
2022-09-25,Bowery Bay,6007.0,3390000.0,924695,122994.0,Fall 2022,1
2022-09-25,Coney Island,14305.0,6430000.0,682342,117865.0,Fall 2022,1
2022-09-25,Hunts Point,6780.0,5910000.0,755948,151282.0,Fall 2022,1
2022-09-25,Jamaica Bay,27256.0,12100000.0,748737,131881.0,Fall 2022,1
2022-09-25,Newtown Creek,5489.0,6430000.0,1156473,188137.0,Fall 2022,1
2022-09-25,North River,13854.0,12000000.0,658596,72242.0,Fall 2022,1
2022-09-25,Oakwood Beach,14771.0,5040000.0,258731,44374.0,Fall 2022,1
2022-09-25,Owls Head,19215.0,8510000.0,906442,135396.0,Fall 2022,1
2022-09-25,Port Richmond,11324.0,5500000.0,226167,46435.0,Fall 2022,1
2022-09-25,Red Hook,5305.0,3500000.0,224029,33636.0,Fall 2022,1
2022-09-25,Rockaway,4645.0,2920000.0,120539,29986.0,Fall 2022,1
2022-09-25,Tallman Island,9562.0,5950000.0,449907,74748.0,Fall 2022,1
2022-09-25,Wards Island,4735.0,3270000.0,1201485,240219.0,Fall 2022,1
2022-09-27,26th Ward,10206.0,5720000.0,290608,72091.0,Fall 2022,1
2022-09-27,Bowery Bay,16743.0,5960000.0,924695,122994.0,Fall 2022,1
2022-09-27,Coney Island,8078.0,3450000.0,682342,117865.0,Fall 2022,1
2022-09-27,Hunts Point,15423.0,8340000.0,755948,151282.0,Fall 2022,1
2022-09-27,Jamaica Bay,18600.0,6580000.0,748737,131881.0,Fall 2022,1
2022-09-27,Newtown Creek,14874.0,9400000.0,1156473,188137.0,Fall 2022,1
2022-09-27,North River,9092.0,5230000.0,658596,72242.0,Fall 2022,1
2022-09-27,Oakwood Beach,15824.0,5300000.0,258731,44374.0,Fall 2022,1
2022-09-27,Owls Head,29299.0,11400000.0,906442,135396.0,Fall 2022,1
2022-09-27,Port Richmond,19744.0,7270000.0,226167,46435.0,Fall 2022,1
2022-09-27,Red Hook,19245.0,7800000.0,224029,33636.0,Fall 2022,1
2022-09-27,Rockaway,7542.0,4500000.0,120539,29986.0,Fall 2022,1
2022-09-27,Tallman Island,16246.0,10100000.0,449907,74748.0,Fall 2022,1
2022-09-27,Wards Island,9806.0,5280000.0,1201485,240219.0,Fall 2022,1
2022-10-04,26th Ward,4452.0,6210000.0,290608,72091.0,Fall 2022,1
2022-10-04,Bowery Bay,3021.0,2700000.0,924695,122994.0,Fall 2022,1
2022-10-04,Coney Island,3876.0,3330000.0,682342,117865.0,Fall 2022,1
2022-10-04,Hunts Point,2448.0,2760000.0,755948,151282.0,Fall 2022,1
2022-10-04,Jamaica Bay,8607.0,4440000.0,748737,131881.0,Fall 2022,1
2022-10-04,Newtown Creek,8251.0,9800000.0,1156473,188137.0,Fall 2022,1
2022-10-04,North River,5569.0,6400000.0,658596,72242.0,Fall 2022,1
2022-10-04,Oakwood Beach,8047.0,5260000.0,258731,44374.0,Fall 2022,1
2022-10-04,Owls Head,22441.0,15200000.0,906442,135396.0,Fall 2022,1
2022-10-04,Port Richmond,6294.0,13000000.0,226167,46435.0,Fall 2022,1
2022-10-04,Red Hook,5249.0,4610000.0,224029,33636.0,Fall 2022,1
2022-10-04,Rockaway,8851.0,7500000.0,120539,29986.0,Fall 2022,1
2022-10-04,Tallman Island,6005.0,5200000.0,449907,74748.0,Fall 2022,1
2022-10-04,Wards Island,3988.0,4110000.0,1201485,240219.0,Fall 2022,1
2022-10-11,26th Ward,8985.0,5030000.0,290608,72091.0,Fall 2022,1
2022-10-11,Bowery Bay,23454.0,8350000.0,924695,122994.0,Fall 2022,1
2022-10-11,Coney Island,9170.0,3710000.0,682342,117865.0,Fall 2022,1
2022-10-11,Hunts Point,10329.0,5690000.0,755948,151282.0,Fall 2022,1
2022-10-11,Jamaica Bay,20599.0,7500000.0,748737,131881.0,Fall 2022,1
2022-10-11,Newtown Creek,16708.0,10400000.0,1156473,188137.0,Fall 2022,1
2022-10-11,North River,12100.0,6890000.0,658596,72242.0,Fall 2022,1
2022-10-11,Oakwood Beach,16933.0,6590000.0,258731,44374.0,Fall 2022,1
2022-10-11,Owls Head,24619.0,9360000.0,906442,135396.0,Fall 2022,1
2022-10-11,Port Richmond,14208.0,5230000.0,226167,46435.0,Fall 2022,1
2022-10-11,Red Hook,17258.0,7000000.0,224029,33636.0,Fall 2022,1
2022-10-11,Rockaway,6699.0,4210000.0,120539,29986.0,Fall 2022,1
2022-10-11,Tallman Island,21411.0,9550000.0,449907,74748.0,Fall 2022,1
2022-10-11,Wards Island,9976.0,5370000.0,1201485,240219.0,Fall 2022,1
2022-10-16,26th Ward,3141.0,1920000.0,290608,72091.0,Fall 2022,1
2022-10-16,Bowery Bay,12988.0,4680000.0,924695,122994.0,Fall 2022,1
2022-10-16,Coney Island,6035.0,3050000.0,682342,117865.0,Fall 2022,1
2022-10-16,Hunts Point,4399.0,2490000.0,755948,151282.0,Fall 2022,1
2022-10-16,Jamaica Bay,15141.0,5740000.0,748737,131881.0,Fall 2022,1
2022-10-16,Newtown Creek,15443.0,9400000.0,1156473,188137.0,Fall 2022,1
2022-10-16,North River,8498.0,4590000.0,658596,72242.0,Fall 2022,1
2022-10-16,Oakwood Beach,8648.0,3450000.0,258731,44374.0,Fall 2022,1
2022-10-16,Owls Head,12155.0,4670000.0,906442,135396.0,Fall 2022,1
2022-10-16,Port Richmond,18143.0,7290000.0,226167,46435.0,Fall 2022,1
2022-10-16,Red Hook,9567.0,3880000.0,224029,33636.0,Fall 2022,1
2022-10-16,Rockaway,5414.0,3740000.0,120539,29986.0,Fall 2022,1
2022-10-16,Tallman Island,15836.0,8260000.0,449907,74748.0,Fall 2022,1
2022-10-16,Wards Island,13794.0,7040000.0,1201485,240219.0,Fall 2022,1
2022-10-23,26th Ward,8177.0,5010000.0,290608,72091.0,Fall 2022,0
2022-10-23,Bowery Bay,14279.0,5440000.0,924695,122994.0,Fall 2022,0
2022-10-23,Coney Island,12701.0,5140000.0,682342,117865.0,Fall 2022,0
2022-10-23,Hunts Point,7839.0,4440000.0,755948,151282.0,Fall 2022,0
2022-10-23,Jamaica Bay,15081.0,5640000.0,748737,131881.0,Fall 2022,0
2022-10-23,Newtown Creek,10756.0,6480000.0,1156473,188137.0,Fall 2022,0
2022-10-23,North River,13005.0,7030000.0,658596,72242.0,Fall 2022,0
2022-10-23,Oakwood Beach,11618.0,4400000.0,258731,44374.0,Fall 2022,0
2022-10-23,Owls Head,6868.0,2900000.0,906442,135396.0,Fall 2022,0
2022-10-23,Port Richmond,11998.0,4820000.0,226167,46435.0,Fall 2022,0
2022-10-23,Red Hook,9741.0,4110000.0,224029,33636.0,Fall 2022,0
2022-10-23,Rockaway,18077.0,11400000.0,120539,29986.0,Fall 2022,0
2022-10-23,Tallman Island,15866.0,6670000.0,449907,74748.0,Fall 2022,0
2022-10-23,Wards Island,11751.0,6660000.0,1201485,240219.0,Fall 2022,0
2022-10-25,26th Ward,12445.0,7290000.0,290608,72091.0,Fall 2022,0
2022-10-25,Bowery Bay,20519.0,7980000.0,924695,122994.0,Fall 2022,0
2022-10-25,Coney Island,4451.0,2050000.0,682342,117865.0,Fall 2022,0
2022-10-25,Hunts Point,14193.0,8100000.0,755948,151282.0,Fall 2022,0
2022-10-25,Jamaica Bay,35260.0,12700000.0,748737,131881.0,Fall 2022,0
2022-10-25,Newtown Creek,10834.0,6810000.0,1156473,188137.0,Fall 2022,0
2022-10-25,North River,7746.0,4590000.0,658596,72242.0,Fall 2022,0
2022-10-25,Oakwood Beach,22001.0,8470000.0,258731,44374.0,Fall 2022,0
2022-10-25,Owls Head,24983.0,8760000.0,906442,135396.0,Fall 2022,0
2022-10-25,Port Richmond,14326.0,6710000.0,226167,46435.0,Fall 2022,0
2022-10-25,Red Hook,14095.0,6190000.0,224029,33636.0,Fall 2022,0
2022-10-25,Rockaway,9003.0,5370000.0,120539,29986.0,Fall 2022,0
2022-10-25,Tallman Island,18071.0,9430000.0,449907,74748.0,Fall 2022,0
2022-10-25,Wards Island,11706.0,7120000.0,1201485,240219.0,Fall 2022,0
2022-10-30,26th Ward,12152.0,7280000.0,290608,72091.0,Fall 2022,0
2022-10-30,Bowery Bay,16078.0,5590000.0,924695,122994.0,Fall 2022,0
2022-10-30,Coney Island,12609.0,4970000.0,682342,117865.0,Fall 2022,0
2022-10-30,Hunts Point,8523.0,4780000.0,755948,151282.0,Fall 2022,0
2022-10-30,Jamaica Bay,14618.0,5400000.0,748737,131881.0,Fall 2022,0
2022-10-30,Newtown Creek,14592.0,8650000.0,1156473,188137.0,Fall 2022,0
2022-10-30,North River,11388.0,6220000.0,658596,72242.0,Fall 2022,0
2022-10-30,Oakwood Beach,14502.0,5350000.0,258731,44374.0,Fall 2022,0
2022-10-30,Owls Head,24848.0,8510000.0,906442,135396.0,Fall 2022,0
2022-10-30,Port Richmond,22103.0,0.0,226167,46435.0,Fall 2022,0
2022-10-30,Red Hook,14799.0,6000000.0,224029,33636.0,Fall 2022,0
2022-10-30,Rockaway,5743.0,3430000.0,120539,29986.0,Fall 2022,0
2022-10-30,Tallman Island,13741.0,6130000.0,449907,74748.0,Fall 2022,0
2022-10-30,Wards Island,5546.0,3090000.0,1201485,240219.0,Fall 2022,0
2022-11-01,26th Ward,16920.0,11700000.0,290608,72091.0,Fall 2022,0
2022-11-01,Bowery Bay,18713.0,7580000.0,924695,122994.0,Fall 2022,0
2022-11-01,Coney Island,15717.0,6800000.0,682342,117865.0,Fall 2022,0
2022-11-01,Hunts Point,18379.0,9940000.0,755948,151282.0,Fall 2022,0
2022-11-01,Jamaica Bay,24332.0,9470000.0,748737,131881.0,Fall 2022,0
2022-11-01,Newtown Creek,16943.0,11100000.0,1156473,188137.0,Fall 2022,0
2022-11-01,North River,17637.0,10300000.0,658596,72242.0,Fall 2022,0
2022-11-01,Oakwood Beach,16136.0,6230000.0,258731,44374.0,Fall 2022,0
2022-11-01,Owls Head,29351.0,10400000.0,906442,135396.0,Fall 2022,0
2022-11-01,Port Richmond,21186.0,8470000.0,226167,46435.0,Fall 2022,0
2022-11-01,Red Hook,16150.0,7100000.0,224029,33636.0,Fall 2022,0
2022-11-01,Rockaway,14690.0,8770000.0,120539,29986.0,Fall 2022,0
2022-11-01,Tallman Island,23875.0,11500000.0,449907,74748.0,Fall 2022,0
2022-11-01,Wards Island,20118.0,11900000.0,1201485,240219.0,Fall 2022,0
2022-11-08,26th Ward,22301.0,13400000.0,290608,72091.0,Fall 2022,0
2022-11-08,Bowery Bay,53640.0,18200000.0,924695,122994.0,Fall 2022,0
2022-11-08,Coney Island,30655.0,12400000.0,682342,117865.0,Fall 2022,0
2022-11-08,Hunts Point,30303.0,16100000.0,755948,151282.0,Fall 2022,0
2022-11-08,Jamaica Bay,25985.0,9060000.0,748737,131881.0,Fall 2022,0
2022-11-08,Newtown Creek,24376.0,14300000.0,1156473,188137.0,Fall 2022,0
2022-11-08,North River,15657.0,8820000.0,658596,72242.0,Fall 2022,0
2022-11-08,Oakwood Beach,23193.0,7970000.0,258731,44374.0,Fall 2022,0
2022-11-08,Owls Head,41384.0,13800000.0,906442,135396.0,Fall 2022,0
2022-11-08,Port Richmond,28321.0,10600000.0,226167,46435.0,Fall 2022,0
2022-11-08,Red Hook,21989.0,8550000.0,224029,33636.0,Fall 2022,0
2022-11-08,Rockaway,19978.0,11900000.0,120539,29986.0,Fall 2022,0
2022-11-08,Tallman Island,40136.0,15200000.0,449907,74748.0,Fall 2022,0
2022-11-08,Wards Island,18523.0,10300000.0,1201485,240219.0,Fall 2022,0
2022-11-13,26th Ward,13844.0,9020000.0,290608,72091.0,Fall 2022,0
2022-11-13,Bowery Bay,17726.0,6530000.0,924695,122994.0,Fall 2022,0
2022-11-13,Coney Island,21166.0,9160000.0,682342,117865.0,Fall 2022,0
2022-11-13,Hunts Point,7703.0,4440000.0,755948,151282.0,Fall 2022,0
2022-11-13,Jamaica Bay,29273.0,10800000.0,748737,131881.0,Fall 2022,0
2022-11-13,Newtown Creek,15346.0,9040000.0,1156473,188137.0,Fall 2022,0
2022-11-13,North River,19160.0,11000000.0,658596,72242.0,Fall 2022,0
2022-11-13,Oakwood Beach,16230.0,6010000.0,258731,44374.0,Fall 2022,0
2022-11-13,Owls Head,38367.0,13600000.0,906442,135396.0,Fall 2022,0
2022-11-13,Port Richmond,15234.0,6370000.0,226167,46435.0,Fall 2022,0
2022-11-13,Red Hook,12858.0,5210000.0,224029,33636.0,Fall 2022,0
2022-11-13,Rockaway,24403.0,15300000.0,120539,29986.0,Fall 2022,0
2022-11-13,Tallman Island,20313.0,10600000.0,449907,74748.0,Fall 2022,0
2022-11-13,Wards Island,6817.0,3840000.0,1201485,240219.0,Fall 2022,0
2022-11-15,26th Ward,20151.0,20500000.0,290608,72091.0,Fall 2022,0
2022-11-15,Bowery Bay,19941.0,13100000.0,924695,122994.0,Fall 2022,0
2022-11-15,Coney Island,25149.0,16300000.0,682342,117865.0,Fall 2022,0
2022-11-15,Hunts Point,18282.0,17200000.0,755948,151282.0,Fall 2022,0
2022-11-15,Jamaica Bay,21699.0,10300000.0,748737,131881.0,Fall 2022,0
2022-11-15,Newtown Creek,11354.0,19400000.0,1156473,188137.0,Fall 2022,0
2022-11-15,North River,14011.0,12900000.0,658596,72242.0,Fall 2022,0
2022-11-15,Oakwood Beach,11264.0,4940000.0,258731,44374.0,Fall 2022,0
2022-11-15,Owls Head,32051.0,18200000.0,906442,135396.0,Fall 2022,0
2022-11-15,Port Richmond,13861.0,10900000.0,226167,46435.0,Fall 2022,0
2022-11-15,Red Hook,21066.0,17100000.0,224029,33636.0,Fall 2022,0
2022-11-15,Rockaway,32549.0,19400000.0,120539,29986.0,Fall 2022,0
2022-11-15,Tallman Island,19066.0,13500000.0,449907,74748.0,Fall 2022,0
