Test Date,WRRF Name,Gene Copies (N1/L),Per Capita Gene Copies,"Population Served, estimated",School Status,School-Aged Population,Season,Holiday
,Coney Island,,,682342,Summer Break_2,117865.0,Summer 2021,0
,Hunts Point,,,755948,Summer Break_2,151282.0,Summer 2021,0
2021-07-21,Jamaica Bay,8837.0,3395568.14,748737,Summer Break_2,131881.0,Summer 2021,0
2021-07-21,Newtown Creek,6189.0,5186455.14,1156473,Summer Break_2,188137.0,Summer 2021,0
,North River,,,658596,Summer Break_2,72242.0,Summer 2021,0
,Oakwood Beach,,,258731,Summer Break_2,44374.0,Summer 2021,0
,Owls Head,,,906442,Summer Break_2,135396.0,Summer 2021,0
,Port Richmond,,,226167,Summer Break_2,46435.0,Summer 2021,0
2021-07-21,Red Hook,4792.0,1700439.89,224029,Summer Break_2,33636.0,Summer 2021,0
,Rockaway,,,120539,Summer Break_2,29986.0,Summer 2021,0
,Tallman Island,,,449907,Summer Break_2,74748.0,Summer 2021,0
,Wards Island,,,1201485,Summer Break_2,240219.0,Summer 2021,0
2021-07-26,26th Ward,7658.0,6284181.21,290608,Summer Break_2,72091.0,Summer 2021,0
2021-07-26,Bowery Bay,4298.0,2709276.75,924695,Summer Break_2,122994.0,Summer 2021,0
2021-07-26,Coney Island,3097.0,1666356.68,682342,Summer Break_2,117865.0,Summer 2021,0
2021-07-26,Hunts Point,4194.0,3255593.41,755948,Summer Break_2,151282.0,Summer 2021,0
2021-07-26,Jamaica Bay,4586.0,2133262.98,748737,Summer Break_2,131881.0,Summer 2021,0
2021-07-26,Newtown Creek,10115.0,7018719.47,1156473,Summer Break_2,188137.0,Summer 2021,0
2021-07-26,North River,4184.0,3174368.96,658596,Summer Break_2,72242.0,Summer 2021,0
2021-07-26,Oakwood Beach,3356.0,1477868.37,258731,Summer Break_2,44374.0,Summer 2021,0
2021-07-26,Owls Head,6437.0,2338675.13,906442,Summer Break_2,135396.0,Summer 2021,0
2021-07-26,Port Richmond,2524.0,1267317.46,226167,Summer Break_2,46435.0,Summer 2021,0
2021-07-26,Red Hook,1466.0,668680.24,224029,Summer Break_2,33636.0,Summer 2021,0
2021-07-26,Rockaway,2006.0,1512011.61,120539,Summer Break_2,29986.0,Summer 2021,0
2021-07-26,Tallman Island,7534.0,4817807.78,449907,Summer Break_2,74748.0,Summer 2021,0
2021-07-26,Wards Island,2575.0,1574158.96,1201485,Summer Break_2,240219.0,Summer 2021,0
2021-07-28,26th Ward,,,290608,Summer Break_2,72091.0,Summer 2021,0
2021-07-28,Bowery Bay,,,924695,Summer Break_2,122994.0,Summer 2021,0
2021-07-28,Coney Island,,,682342,Summer Break_2,117865.0,Summer 2021,0
2021-07-28,Hunts Point,,,755948,Summer Break_2,151282.0,Summer 2021,0
2021-07-28,Jamaica Bay,,,748737,Summer Break_2,131881.0,Summer 2021,0
2021-08-02,Newtown Creek,6549.0,4287415.96,1156473,Summer Break_2,188137.0,Summer 2021,0
2021-07-28,North River,,,658596,Summer Break_2,72242.0,Summer 2021,0
2021-08-02,Oakwood Beach,4596.0,1956698.56,258731,Summer Break_2,44374.0,Summer 2021,0
2021-07-28,Owls Head,,,906442,Summer Break_2,135396.0,Summer 2021,0
2021-07-28,Port Richmond,,,226167,Summer Break_2,46435.0,Summer 2021,0
2021-07-28,Red Hook,,,224029,Summer Break_2,33636.0,Summer 2021,0
2021-07-28,Rockaway,,,120539,Summer Break_2,29986.0,Summer 2021,0
2021-07-28,Tallman Island,,,449907,Summer Break_2,74748.0,Summer 2021,0
2021-08-02,Wards Island,2738.0,1966957.86,1201485,Summer Break_2,240219.0,Summer 2021,0
2021-08-02,26th Ward,5241.0,3550096.03,290608,Summer Break_2,72091.0,Summer 2021,0
2021-08-02,Bowery Bay,10955.0,4708970.26,924695,Summer Break_2,122994.0,Summer 2021,0
2021-08-02,Coney Island,5723.0,2508113.78,682342,Summer Break_2,117865.0,Summer 2021,0
2021-08-02,Hunts Point,4001.0,2484200.87,755948,Summer Break_2,151282.0,Summer 2021,0
2021-08-02,Jamaica Bay,22612.0,8688220.17,748737,Summer Break_2,131881.0,Summer 2021,0
2021-08-02,Newtown Creek,7232.0,4544973.22,1156473,Summer Break_2,188137.0,Summer 2021,0
2021-08-02,North River,4329.0,2512982.81,658596,Summer Break_2,72242.0,Summer 2021,0
2021-08-02,Oakwood Beach,9591.0,4013255.27,258731,Summer Break_2,44374.0,Summer 2021,0
2021-08-02,Owls Head,8982.0,3563557.58,906442,Summer Break_2,135396.0,Summer 2021,0
2021-08-02,Port Richmond,7465.0,3623264.71,226167,Summer Break_2,46435.0,Summer 2021,0
2021-08-02,Red Hook,4905.0,2072116.49,224029,Summer Break_2,33636.0,Summer 2021,0
2021-08-02,Rockaway,1718.0,1186742.97,120539,Summer Break_2,29986.0,Summer 2021,0
2021-08-02,Tallman Island,4968.0,2299150.75,449907,Summer Break_2,74748.0,Summer 2021,0
2021-08-02,Wards Island,4387.0,2515450.22,1201485,Summer Break_2,240219.0,Summer 2021,0
2021-08-04,26th Ward,8441.0,5057837.88,290608,Summer Break_2,72091.0,Summer 2021,0
2021-08-04,Bowery Bay,7739.0,2661355.82,924695,Summer Break_2,122994.0,Summer 2021,0
2021-08-04,Coney Island,7278.0,3028148.19,682342,Summer Break_2,117865.0,Summer 2021,0
2021-08-04,Hunts Point,7147.0,4187306.63,755948,Summer Break_2,151282.0,Summer 2021,0
2021-08-04,Jamaica Bay,13353.0,4928153.05,748737,Summer Break_2,131881.0,Summer 2021,0
2021-08-04,Newtown Creek,8656.0,4958311.07,1156473,Summer Break_2,188137.0,Summer 2021,0
2021-08-04,North River,2687.0,1513263.15,658596,Summer Break_2,72242.0,Summer 2021,0
2021-08-04,Oakwood Beach,6377.0,2612474.67,258731,Summer Break_2,44374.0,Summer 2021,0
2021-08-04,Owls Head,24263.0,8308661.32,906442,Summer Break_2,135396.0,Summer 2021,0
2021-08-04,Port Richmond,8895.0,3572997.5,226167,Summer Break_2,46435.0,Summer 2021,0
2021-08-04,Red Hook,6306.0,2344220.53,224029,Summer Break_2,33636.0,Summer 2021,0
2021-08-04,Rockaway,11166.0,7012896.91,120539,Summer Break_2,29986.0,Summer 2021,0
2021-08-04,Tallman Island,4676.0,2085151.79,449907,Summer Break_2,74748.0,Summer 2021,0
2021-08-04,Wards Island,7767.0,4258016.39,1201485,Summer Break_2,240219.0,Summer 2021,0
2021-08-09,26th Ward,10497.0,9024619.98,290608,Summer Break_2,72091.0,Summer 2021,0
2021-08-09,Bowery Bay,12590.0,7009414.0,924695,Summer Break_2,122994.0,Summer 2021,0
2021-08-09,Coney Island,15368.0,6991092.86,682342,Summer Break_2,117865.0,Summer 2021,0
2021-08-09,Hunts Point,10258.0,7088452.29,755948,Summer Break_2,151282.0,Summer 2021,0
2021-08-09,Jamaica Bay,11013.0,5122291.62,748737,Summer Break_2,131881.0,Summer 2021,0
2021-08-09,Newtown Creek,9206.0,6900351.06,1156473,Summer Break_2,188137.0,Summer 2021,0
2021-08-09,North River,18971.0,11339972.86,658596,Summer Break_2,72242.0,Summer 2021,0
2021-08-09,Oakwood Beach,14367.0,5864390.2,258731,Summer Break_2,44374.0,Summer 2021,0
2021-08-09,Owls Head,51863.0,23824662.9,906442,Summer Break_2,135396.0,Summer 2021,0
2021-08-09,Port Richmond,10123.0,4744227.27,226167,Summer Break_2,46435.0,Summer 2021,0
2021-08-09,Red Hook,14376.0,5829928.5,224029,Summer Break_2,33636.0,Summer 2021,0
2021-08-09,Rockaway,3884.0,2805114.81,120539,Summer Break_2,29986.0,Summer 2021,0
2021-08-09,Tallman Island,6545.0,4019977.74,449907,Summer Break_2,74748.0,Summer 2021,0
2021-08-09,Wards Island,11793.0,7505554.71,1201485,Summer Break_2,240219.0,Summer 2021,0
2021-08-11,26th Ward,17296.0,17798106.15,290608,Summer Break_2,72091.0,Summer 2021,0
2021-08-11,Bowery Bay,18399.0,9942090.31,924695,Summer Break_2,122994.0,Summer 2021,0
2021-08-11,Coney Island,20209.0,7847897.41,682342,Summer Break_2,117865.0,Summer 2021,0
2021-08-11,Hunts Point,26519.0,19122524.68,755948,Summer Break_2,151282.0,Summer 2021,0
2021-08-11,Jamaica Bay,32043.0,14418144.31,748737,Summer Break_2,131881.0,Summer 2021,0
2021-08-11,Newtown Creek,7808.0,6465716.69,1156473,Summer Break_2,188137.0,Summer 2021,0
2021-08-11,North River,7424.0,5845892.37,658596,Summer Break_2,72242.0,Summer 2021,0
2021-08-11,Oakwood Beach,16392.0,7482614.44,258731,Summer Break_2,44374.0,Summer 2021,0
2021-08-11,Owls Head,26450.0,12481704.73,906442,Summer Break_2,135396.0,Summer 2021,0
2021-08-11,Port Richmond,21590.0,13731275.1,226167,Summer Break_2,46435.0,Summer 2021,0
2021-08-11,Red Hook,4184.0,2757270.03,224029,Summer Break_2,33636.0,Summer 2021,0
2021-08-11,Rockaway,9473.0,6247583.56,120539,Summer Break_2,29986.0,Summer 2021,0
2021-08-11,Tallman Island,11213.0,6415312.69,449907,Summer Break_2,74748.0,Summer 2021,0
2021-08-11,Wards Island,12465.0,8914665.75,1201485,Summer Break_2,240219.0,Summer 2021,0
2021-08-16,26th Ward,7573.0,5129610.49,290608,Summer Break_2,72091.0,Summer 2021,0
2021-08-16,Bowery Bay,16723.0,6024370.67,924695,Summer Break_2,122994.0,Summer 2021,0
2021-08-16,Coney Island,10774.0,4243807.94,682342,Summer Break_2,117865.0,Summer 2021,0
2021-08-16,Hunts Point,5386.0,3506433.52,755948,Summer Break_2,151282.0,Summer 2021,0
2021-08-16,Jamaica Bay,12665.0,4738336.7,748737,Summer Break_2,131881.0,Summer 2021,0
2021-08-16,Newtown Creek,5463.0,3057513.83,1156473,Summer Break_2,188137.0,Summer 2021,0
2021-08-16,North River,6531.0,3716430.56,658596,Summer Break_2,72242.0,Summer 2021,0
2021-08-16,Oakwood Beach,6563.0,2544672.84,258731,Summer Break_2,44374.0,Summer 2021,0
2021-08-16,Owls Head,9077.0,3184067.94,906442,Summer Break_2,135396.0,Summer 2021,0
2021-08-16,Port Richmond,5365.0,2244824.26,226167,Summer Break_2,46435.0,Summer 2021,0
2021-08-16,Red Hook,6511.0,2420398.17,224029,Summer Break_2,33636.0,Summer 2021,0
2021-08-16,Rockaway,3472.0,2399046.49,120539,Summer Break_2,29986.0,Summer 2021,0
2021-08-16,Tallman Island,3862.0,1657078.35,449907,Summer Break_2,74748.0,Summer 2021,0
2021-08-16,Wards Island,4265.0,3332773.79,1201485,Summer Break_2,240219.0,Summer 2021,0
2021-08-18,26th Ward,11447.0,7007782.6,290608,Summer Break_2,72091.0,Summer 2021,0
,Bowery Bay,,,924695,Summer Break_2,122994.0,Summer 2021,0
2021-08-18,Coney Island,5362.0,2082192.74,682342,Summer Break_2,117865.0,Summer 2021,0
,Hunts Point,,,755948,Summer Break_2,151282.0,Summer 2021,0
2021-08-18,Jamaica Bay,13556.0,4866051.63,748737,Summer Break_2,131881.0,Summer 2021,0
2021-08-18,Newtown Creek,7752.0,4567138.45,1156473,Summer Break_2,188137.0,Summer 2021,0
,North River,,,658596,Summer Break_2,72242.0,Summer 2021,0
2021-08-18,Oakwood Beach,3140.0,1212774.97,258731,Summer Break_2,44374.0,Summer 2021,0
2021-08-18,Owls Head,8878.0,3225568.65,906442,Summer Break_2,135396.0,Summer 2021,0
2021-08-18,Port Richmond,7515.0,3018588.63,226167,Summer Break_2,46435.0,Summer 2021,0
2021-08-18,Red Hook,3137.0,1219020.59,224029,Summer Break_2,33636.0,Summer 2021,0
2021-08-18,Rockaway,5058.0,3177035.41,120539,Summer Break_2,29986.0,Summer 2021,0
,Tallman Island,,,449907,Summer Break_2,74748.0,Summer 2021,0
,Wards Island,,,1201485,Summer Break_2,240219.0,Summer 2021,0
2021-08-23,26th Ward,7229.0,11769797.14,290608,Summer Break_2,72091.0,Summer 2021,0
2021-08-23,Bowery Bay,1212.0,1225667.18,924695,Summer Break_2,122994.0,Summer 2021,0
2021-08-23,Coney Island,494.0,537308.4,682342,Summer Break_2,117865.0,Summer 2021,0
2021-08-23,Hunts Point,1400.0,2319722.16,755948,Summer Break_2,151282.0,Summer 2021,0
2021-08-23,Jamaica Bay,8003.0,5785664.46,748737,Summer Break_2,131881.0,Summer 2021,0
2021-08-23,Newtown Creek,1087.0,1821060.92,1156473,Summer Break_2,188137.0,Summer 2021,0
2021-08-23,North River,1520.0,2298301.31,658596,Summer Break_2,72242.0,Summer 2021,0
2021-08-23,Oakwood Beach,2082.0,1773211.42,258731,Summer Break_2,44374.0,Summer 2021,0
2021-08-23,Owls Head,2296.0,1802763.34,906442,Summer Break_2,135396.0,Summer 2021,0
2021-08-23,Port Richmond,893.0,1419495.39,226167,Summer Break_2,46435.0,Summer 2021,0
2021-08-23,Red Hook,683.0,1014864.66,224029,Summer Break_2,33636.0,Summer 2021,0
2021-08-23,Rockaway,412.0,452972.4,120539,Summer Break_2,29986.0,Summer 2021,0
2021-08-23,Tallman Island,1506.0,1431995.98,449907,Summer Break_2,74748.0,Summer 2021,0
2021-08-23,Wards Island,1905.0,2562845.88,1201485,Summer Break_2,240219.0,Summer 2021,0
2021-08-25,26th Ward,7656.0,5783886.28,290608,Summer Break_2,72091.0,Summer 2021,0
2021-08-25,Bowery Bay,5450.0,2409645.21,924695,Summer Break_2,122994.0,Summer 2021,0
2021-08-25,Coney Island,10019.0,5780544.57,682342,Summer Break_2,117865.0,Summer 2021,0
2021-08-25,Hunts Point,7976.0,5711623.74,755948,Summer Break_2,151282.0,Summer 2021,0
2021-08-25,Jamaica Bay,11814.0,5017359.76,748737,Summer Break_2,131881.0,Summer 2021,0
2021-08-25,Newtown Creek,6328.0,4204736.14,1156473,Summer Break_2,188137.0,Summer 2021,0
2021-08-25,North River,3006.0,2004452.95,658596,Summer Break_2,72242.0,Summer 2021,0
2021-08-25,Oakwood Beach,1636.0,945296.36,258731,Summer Break_2,44374.0,Summer 2021,0
2021-08-25,Owls Head,8708.0,3382015.1,906442,Summer Break_2,135396.0,Summer 2021,0
2021-08-25,Port Richmond,7672.0,5264680.77,226167,Summer Break_2,46435.0,Summer 2021,0
2021-08-25,Red Hook,3883.0,2033785.27,224029,Summer Break_2,33636.0,Summer 2021,0
2021-08-25,Rockaway,14610.0,12847141.12,120539,Summer Break_2,29986.0,Summer 2021,0
2021-08-25,Tallman Island,2542.0,1625695.47,449907,Summer Break_2,74748.0,Summer 2021,0
2021-08-25,Wards Island,7781.0,5491483.19,1201485,Summer Break_2,240219.0,Summer 2021,0
2021-08-30,26th Ward,,,290608,Summer Break_2,72091.0,Summer 2021,0
2021-08-30,Bowery Bay,,,924695,Summer Break_2,122994.0,Summer 2021,0
2021-08-30,Coney Island,2222.0,1059914.29,682342,Summer Break_2,117865.0,Summer 2021,0
2021-08-30,Hunts Point,,,755948,Summer Break_2,151282.0,Summer 2021,0
2021-08-30,Jamaica Bay,7640.0,3128579.04,748737,Summer Break_2,131881.0,Summer 2021,0
2021-08-30,Newtown Creek,2489.0,1474362.32,1156473,Summer Break_2,188137.0,Summer 2021,0
2021-08-30,North River,2852.0,1901282.26,658596,Summer Break_2,72242.0,Summer 2021,0
2021-08-30,Oakwood Beach,3726.0,1924155.85,258731,Summer Break_2,44374.0,Summer 2021,0
2021-08-30,Owls Head,496.0,198788.66,906442,Summer Break_2,135396.0,Summer 2021,0
2021-08-30,Port Richmond,1922.0,997465.87,226167,Summer Break_2,46435.0,Summer 2021,0
2021-08-30,Red Hook,1184.0,539949.66,224029,Summer Break_2,33636.0,Summer 2021,0
2021-08-30,Rockaway,412.0,323652.19,120539,Summer Break_2,29986.0,Summer 2021,0
2021-08-30,Tallman Island,4044.0,1667065.98,449907,Summer Break_2,74748.0,Summer 2021,0
2021-08-30,Wards Island,5798.0,3525848.1,1201485,Summer Break_2,240219.0,Summer 2021,0
2021-09-01,26th Ward,3456.0,2385985.12,290608,Summer Break_2,72091.0,Summer 2021,0
2021-09-01,Bowery Bay,4842.0,1823600.69,924695,Summer Break_2,122994.0,Summer 2021,0
2021-09-01,Coney Island,4425.0,2037377.21,682342,Summer Break_2,117865.0,Summer 2021,0
2021-09-01,Hunts Point,2810.0,1604126.38,755948,Summer Break_2,151282.0,Summer 2021,0
2021-09-01,Jamaica Bay,8022.0,3163600.66,748737,Summer Break_2,131881.0,Summer 2021,0
2021-09-01,Newtown Creek,2314.0,1423955.49,1156473,Summer Break_2,188137.0,Summer 2021,0
2021-09-01,North River,1793.0,1247271.47,658596,Summer Break_2,72242.0,Summer 2021,0
2021-09-01,Oakwood Beach,7090.0,3153618.49,258731,Summer Break_2,44374.0,Summer 2021,0
2021-09-01,Owls Head,7670.0,2850683.22,906442,Summer Break_2,135396.0,Summer 2021,0
2021-09-01,Port Richmond,1828.0,887196.34,226167,Summer Break_2,46435.0,Summer 2021,0
2021-09-01,Red Hook,2434.0,1151744.97,224029,Summer Break_2,33636.0,Summer 2021,0
2021-09-01,Rockaway,771.0,581435.25,120539,Summer Break_2,29986.0,Summer 2021,0
2021-09-01,Tallman Island,2384.0,1103141.81,449907,Summer Break_2,74748.0,Summer 2021,0
2021-09-01,Wards Island,2017.0,1270822.6,1201485,Summer Break_2,240219.0,Summer 2021,0
2021-09-08,26th Ward,4916.0,3521598.89,290608,Summer Break_2,72091.0,Summer 2021,0
2021-09-08,Bowery Bay,3775.0,1560659.1,924695,Summer Break_2,122994.0,Summer 2021,0
2021-09-08,Coney Island,9243.0,4614921.57,682342,Summer Break_2,117865.0,Summer 2021,0
2021-09-08,Hunts Point,4443.0,3871317.53,755948,Summer Break_2,151282.0,Summer 2021,0
2021-09-08,Jamaica Bay,5254.0,2311162.17,748737,Summer Break_2,131881.0,Summer 2021,0
2021-09-08,Newtown Creek,2478.0,1565677.78,1156473,Summer Break_2,188137.0,Summer 2021,0
2021-09-08,North River,3579.0,2283497.99,658596,Summer Break_2,72242.0,Summer 2021,0
2021-09-08,Oakwood Beach,4495.0,2492687.69,258731,Summer Break_2,44374.0,Summer 2021,0
2021-09-08,Owls Head,4371.0,1551707.25,906442,Summer Break_2,135396.0,Summer 2021,0
2021-09-08,Port Richmond,4578.0,2605379.3,226167,Summer Break_2,46435.0,Summer 2021,0
2021-09-08,Red Hook,5279.0,2230143.21,224029,Summer Break_2,33636.0,Summer 2021,0
2021-09-08,Rockaway,3371.0,2540454.07,120539,Summer Break_2,29986.0,Summer 2021,0
2021-09-08,Tallman Island,1458.0,748219.65,449907,Summer Break_2,74748.0,Summer 2021,0
2021-09-08,Wards Island,5657.0,3618115.22,1201485,Summer Break_2,240219.0,Summer 2021,0
2021-09-13,26th Ward,1550.0,1090403.53,290608,Summer Break_2,72091.0,Summer 2021,0
2021-09-13,Bowery Bay,4063.0,1646599.15,924695,Summer Break_2,122994.0,Summer 2021,0
2021-09-13,Coney Island,4423.0,2085545.68,682342,Summer Break_2,117865.0,Summer 2021,0
2021-09-13,Hunts Point,5088.0,3414187.62,755948,Summer Break_2,151282.0,Summer 2021,0
2021-09-13,Jamaica Bay,5590.0,2345825.92,748737,Summer Break_2,131881.0,Summer 2021,0
2021-09-13,Newtown Creek,7375.0,4345037.78,1156473,Summer Break_2,188137.0,Summer 2021,0
2021-09-13,North River,7232.0,4240003.49,658596,Summer Break_2,72242.0,Summer 2021,0
2021-09-13,Oakwood Beach,13361.0,6529065.39,258731,Summer Break_2,44374.0,Summer 2021,0
2021-09-13,Owls Head,12950.0,4867120.07,906442,Summer Break_2,135396.0,Summer 2021,0
2021-09-13,Port Richmond,6094.0,3059951.58,226167,Summer Break_2,46435.0,Summer 2021,0
2021-09-13,Red Hook,4206.0,2132177.73,224029,Summer Break_2,33636.0,Summer 2021,0
2021-09-13,Rockaway,5658.0,4264570.41,120539,Summer Break_2,29986.0,Summer 2021,0
2021-09-13,Tallman Island,7727.0,3510560.05,449907,Summer Break_2,74748.0,Summer 2021,0
2021-09-13,Wards Island,8649.0,5041453.32,1201485,Summer Break_2,240219.0,Summer 2021,0
2021-09-15,26th Ward,2088.0,1360004.36,290608,Mandatory_In-person,72091.0,Summer 2021,0
2021-09-15,Bowery Bay,3157.0,1240693.23,924695,Mandatory_In-person,122994.0,Summer 2021,0
2021-09-15,Coney Island,507.0,222168.55,682342,Mandatory_In-person,117865.0,Summer 2021,0
2021-09-15,Hunts Point,7228.0,4849769.22,755948,Mandatory_In-person,151282.0,Summer 2021,0
2021-09-15,Jamaica Bay,18745.0,7581545.63,748737,Mandatory_In-person,131881.0,Summer 2021,0
2021-09-15,Newtown Creek,4392.0,2788882.97,1156473,Mandatory_In-person,188137.0,Summer 2021,0
2021-09-15,North River,4983.0,3035906.29,658596,Mandatory_In-person,72242.0,Summer 2021,0
2021-09-15,Oakwood Beach,3921.0,1933136.01,258731,Mandatory_In-person,44374.0,Summer 2021,0
2021-09-15,Owls Head,18257.0,6938031.28,906442,Mandatory_In-person,135396.0,Summer 2021,0
2021-09-15,Port Richmond,7452.0,3617267.49,226167,Mandatory_In-person,46435.0,Summer 2021,0
2021-09-15,Red Hook,7717.0,3390336.97,224029,Mandatory_In-person,33636.0,Summer 2021,0
2021-09-15,Rockaway,1515.0,1046764.24,120539,Mandatory_In-person,29986.0,Summer 2021,0
2021-09-15,Tallman Island,3407.0,1461852.77,449907,Mandatory_In-person,74748.0,Summer 2021,0
2021-09-15,Wards Island,5626.0,3243983.45,1201485,Mandatory_In-person,240219.0,Summer 2021,0
2021-09-20,26th Ward,4272.0,2837814.24,290608,Mandatory_In-person,72091.0,Summer 2021,0
2021-09-20,Bowery Bay,5804.0,2233370.94,924695,Mandatory_In-person,122994.0,Summer 2021,0
2021-09-20,Coney Island,4158.0,1799036.89,682342,Mandatory_In-person,117865.0,Summer 2021,0
2021-09-20,Hunts Point,4094.0,2726886.14,755948,Mandatory_In-person,151282.0,Summer 2021,0
2021-09-20,Jamaica Bay,6291.0,2576390.97,748737,Mandatory_In-person,131881.0,Summer 2021,0
2021-09-20,Newtown Creek,5460.0,3288503.79,1156473,Mandatory_In-person,188137.0,Summer 2021,0
2021-09-20,North River,2658.0,1589036.17,658596,Mandatory_In-person,72242.0,Summer 2021,0
2021-09-20,Oakwood Beach,19137.0,8567516.88,258731,Mandatory_In-person,44374.0,Summer 2021,0
2021-09-20,Owls Head,5954.0,2262561.18,906442,Mandatory_In-person,135396.0,Summer 2021,0
2021-09-20,Port Richmond,4055.0,1832701.3,226167,Mandatory_In-person,46435.0,Summer 2021,0
2021-09-20,Red Hook,5338.0,2345001.12,224029,Mandatory_In-person,33636.0,Summer 2021,0
2021-09-20,Rockaway,2492.0,1799664.58,120539,Mandatory_In-person,29986.0,Summer 2021,0
2021-09-20,Tallman Island,3222.0,1409469.32,449907,Mandatory_In-person,74748.0,Summer 2021,0
2021-09-20,Wards Island,4154.0,2237793.16,1201485,Mandatory_In-person,240219.0,Summer 2021,0
2021-09-22,26th Ward,7441.0,4652364.51,290608,Mandatory_In-person,72091.0,Summer 2021,0
2021-09-22,Bowery Bay,4213.0,1638618.04,924695,Mandatory_In-person,122994.0,Summer 2021,0
2021-09-22,Coney Island,5887.0,2514814.92,682342,Mandatory_In-person,117865.0,Summer 2021,0
2021-09-22,Hunts Point,3475.0,2175147.84,755948,Mandatory_In-person,151282.0,Summer 2021,0
2021-09-22,Jamaica Bay,6035.0,2379706.99,748737,Mandatory_In-person,131881.0,Summer 2021,0
2021-09-22,Newtown Creek,7002.0,4400780.35,1156473,Mandatory_In-person,188137.0,Summer 2021,0
2021-09-22,North River,4623.0,2896039.0,658596,Mandatory_In-person,72242.0,Summer 2021,0
2021-09-22,Oakwood Beach,7286.0,2995620.08,258731,Mandatory_In-person,44374.0,Summer 2021,0
2021-09-22,Owls Head,11221.0,4264423.45,906442,Mandatory_In-person,135396.0,Summer 2021,0
2021-09-22,Port Richmond,3837.0,1669694.85,226167,Mandatory_In-person,46435.0,Summer 2021,0
2021-09-22,Red Hook,5404.0,2374092.31,224029,Mandatory_In-person,33636.0,Summer 2021,0
2021-09-22,Rockaway,502.0,346878.03,120539,Mandatory_In-person,29986.0,Summer 2021,0
2021-09-22,Tallman Island,3718.0,1689198.68,449907,Mandatory_In-person,74748.0,Summer 2021,0
2021-09-22,Wards Island,5450.0,2592687.01,1201485,Mandatory_In-person,240219.0,Summer 2021,0
2021-09-27,26th Ward,3339.0,2174648.26,290608,Mandatory_In-person,72091.0,Fall 2021,0
2021-09-27,Bowery Bay,1947.0,749399.14,924695,Mandatory_In-person,122994.0,Fall 2021,0
2021-09-27,Coney Island,3593.0,1554907.49,682342,Mandatory_In-person,117865.0,Fall 2021,0
2021-09-27,Hunts Point,2625.0,1787689.85,755948,Mandatory_In-person,151282.0,Fall 2021,0
2021-09-27,Jamaica Bay,4120.0,1666251.69,748737,Mandatory_In-person,131881.0,Fall 2021,0
2021-09-27,Newtown Creek,4825.0,2795330.81,1156473,Mandatory_In-person,188137.0,Fall 2021,0
2021-09-27,North River,1178.0,697636.0,658596,Mandatory_In-person,72242.0,Fall 2021,0
2021-09-27,Oakwood Beach,13160.0,5949463.31,258731,Mandatory_In-person,44374.0,Fall 2021,0
2021-09-27,Owls Head,6795.0,2497297.79,906442,Mandatory_In-person,135396.0,Fall 2021,0
2021-09-27,Port Richmond,2445.0,1186921.95,226167,Mandatory_In-person,46435.0,Fall 2021,0
2021-09-27,Red Hook,4268.0,1658611.43,224029,Mandatory_In-person,33636.0,Fall 2021,0
2021-09-27,Rockaway,6153.0,4058084.88,120539,Mandatory_In-person,29986.0,Fall 2021,0
2021-09-27,Tallman Island,3155.0,1778533.59,449907,Mandatory_In-person,74748.0,Fall 2021,0
2021-09-27,Wards Island,1231.0,728978.56,1201485,Mandatory_In-person,240219.0,Fall 2021,0
2021-09-29,26th Ward,3853.0,2609914.93,290608,Mandatory_In-person,72091.0,Fall 2021,0
2021-09-29,Bowery Bay,984.0,410820.02,924695,Mandatory_In-person,122994.0,Fall 2021,0
2021-09-29,Coney Island,4222.0,1944235.66,682342,Mandatory_In-person,117865.0,Fall 2021,0
2021-09-29,Hunts Point,4540.0,3319256.98,755948,Mandatory_In-person,151282.0,Fall 2021,0
2021-09-29,Jamaica Bay,7067.0,2869222.61,748737,Mandatory_In-person,131881.0,Fall 2021,0
2021-09-29,Newtown Creek,4812.0,3103217.3,1156473,Mandatory_In-person,188137.0,Fall 2021,0
2021-09-29,North River,4115.0,2720150.01,658596,Mandatory_In-person,72242.0,Fall 2021,0
2021-09-29,Oakwood Beach,10305.0,4598597.5,258731,Mandatory_In-person,44374.0,Fall 2021,0
2021-09-29,Owls Head,6633.0,2659254.27,906442,Mandatory_In-person,135396.0,Fall 2021,0
2021-09-29,Port Richmond,4951.0,2403079.3,226167,Mandatory_In-person,46435.0,Fall 2021,0
2021-09-29,Red Hook,9404.0,4131213.18,224029,Mandatory_In-person,33636.0,Fall 2021,0
2021-09-29,Rockaway,3521.0,2100951.24,120539,Mandatory_In-person,29986.0,Fall 2021,0
2021-09-29,Tallman Island,3581.0,1717375.92,449907,Mandatory_In-person,74748.0,Fall 2021,0
2021-09-29,Wards Island,3448.0,2118350.73,1201485,Mandatory_In-person,240219.0,Fall 2021,0
2021-10-04,26th Ward,3498.0,2232515.09,290608,Mandatory_In-person,72091.0,Fall 2021,0
2021-10-04,Bowery Bay,21202.0,8245478.89,924695,Mandatory_In-person,122994.0,Fall 2021,0
2021-10-04,Coney Island,8527.0,3500651.21,682342,Mandatory_In-person,117865.0,Fall 2021,0
2021-10-04,Hunts Point,2080.0,1385047.22,755948,Mandatory_In-person,151282.0,Fall 2021,0
2021-10-04,Jamaica Bay,3656.0,1460131.56,748737,Mandatory_In-person,131881.0,Fall 2021,0
