5-9,10-14, 15-19,WRRF Name,Total Population,Total WRRF Population,Individual Zip Code
6498.0,7157.0,5060.0,Wards Island,18715.0,240219.0,10128
6498.0,7157.0,5060.0,Wards Island,18715.0,240219.0,10451
6498.0,7157.0,5060.0,Wards Island,18715.0,240219.0,10452
6498.0,7157.0,5060.0,Wards Island,18715.0,240219.0,10453
6498.0,7157.0,5060.0,Wards Island,18715.0,240219.0,10454
6498.0,7157.0,5060.0,Wards Island,18715.0,240219.0,10455
6498.0,7157.0,5060.0,Wards Island,18715.0,240219.0,10456
6498.0,7157.0,5060.0,Wards Island,18715.0,240219.0,10457
6498.0,7157.0,5060.0,Wards Island,18715.0,240219.0,10458
6498.0,7157.0,5060.0,Wards Island,18715.0,240219.0,10463
6498.0,7157.0,5060.0,Wards Island,18715.0,240219.0,10468
6498.0,7157.0,5060.0,Wards Island,18715.0,240219.0,10471
6498.0,7157.0,5060.0,Wards Island,18715.0,240219.0,11370
6498.0,7157.0,5060.0,Wards Island,18715.0,240219.0,10461
6766.0,6246.0,7831.0,Wards Island,20843.0,240219.0,10021
6766.0,6246.0,7831.0,Wards Island,20843.0,240219.0,10028
6766.0,6246.0,7831.0,Wards Island,20843.0,240219.0,10029
6766.0,6246.0,7831.0,Wards Island,20843.0,240219.0,10030
6766.0,6246.0,7831.0,Wards Island,20843.0,240219.0,10032
6766.0,6246.0,7831.0,Wards Island,20843.0,240219.0,10033
6766.0,6246.0,7831.0,Wards Island,20843.0,240219.0,10035
6766.0,6246.0,7831.0,Wards Island,20843.0,240219.0,10037
6766.0,6246.0,7831.0,Wards Island,20843.0,240219.0,10039
6766.0,6246.0,7831.0,Wards Island,20843.0,240219.0,10040
6766.0,6246.0,7831.0,Wards Island,20843.0,240219.0,10065
6766.0,6246.0,7831.0,Wards Island,20843.0,240219.0,10075
6766.0,6246.0,7831.0,Wards Island,20843.0,240219.0,10128
6766.0,6246.0,7831.0,Wards Island,20843.0,240219.0,10451
6766.0,6246.0,7831.0,Wards Island,20843.0,240219.0,10452
6766.0,6246.0,7831.0,Wards Island,20843.0,240219.0,10453
6766.0,6246.0,7831.0,Wards Island,20843.0,240219.0,10454
6766.0,6246.0,7831.0,Wards Island,20843.0,240219.0,10455
6766.0,6246.0,7831.0,Wards Island,20843.0,240219.0,10456
6766.0,6246.0,7831.0,Wards Island,20843.0,240219.0,10457
6766.0,6246.0,7831.0,Wards Island,20843.0,240219.0,10458
6766.0,6246.0,7831.0,Wards Island,20843.0,240219.0,10463
6766.0,6246.0,7831.0,Wards Island,20843.0,240219.0,10468
6766.0,6246.0,7831.0,Wards Island,20843.0,240219.0,10471
6766.0,6246.0,7831.0,Wards Island,20843.0,240219.0,11370
6766.0,6246.0,7831.0,Wards Island,20843.0,240219.0,10461
3588.0,3934.0,3987.0,Wards Island,11509.0,151282.0,10459
3588.0,3934.0,3987.0,Wards Island,11509.0,151282.0,10460
3588.0,3934.0,3987.0,Wards Island,11509.0,151282.0,10462
3588.0,3934.0,3987.0,Wards Island,11509.0,151282.0,10463
3588.0,3934.0,3987.0,Wards Island,11509.0,151282.0,10464
3588.0,3934.0,3987.0,Wards Island,11509.0,151282.0,10465
3588.0,3934.0,3987.0,Wards Island,11509.0,151282.0,10466
3588.0,3934.0,3987.0,Wards Island,11509.0,151282.0,10467
3588.0,3934.0,3987.0,Wards Island,11509.0,151282.0,10469
3588.0,3934.0,3987.0,Wards Island,11509.0,151282.0,10470
3588.0,3934.0,3987.0,Wards Island,11509.0,151282.0,10472
3588.0,3934.0,3987.0,Wards Island,11509.0,151282.0,10473
3588.0,3934.0,3987.0,Wards Island,11509.0,151282.0,10474
3588.0,3934.0,3987.0,Wards Island,11509.0,151282.0,10475
3588.0,3934.0,3987.0,Wards Island,11509.0,151282.0,11370
3588.0,3934.0,3987.0,Wards Island,11509.0,151282.0,10461
4037.0,4581.0,4262.0,Wards Island,12880.0,151282.0,10459
4037.0,4581.0,4262.0,Wards Island,12880.0,151282.0,10460
4037.0,4581.0,4262.0,Wards Island,12880.0,151282.0,10462
4037.0,4581.0,4262.0,Wards Island,12880.0,151282.0,10463
4037.0,4581.0,4262.0,Wards Island,12880.0,151282.0,10464
4037.0,4581.0,4262.0,Wards Island,12880.0,151282.0,10465
4037.0,4581.0,4262.0,Wards Island,12880.0,151282.0,10466
4037.0,4581.0,4262.0,Wards Island,12880.0,151282.0,10467
4037.0,4581.0,4262.0,Wards Island,12880.0,151282.0,10469
4037.0,4581.0,4262.0,Wards Island,12880.0,151282.0,10470
4037.0,4581.0,4262.0,Wards Island,12880.0,151282.0,10472
4037.0,4581.0,4262.0,Wards Island,12880.0,151282.0,10473
4037.0,4581.0,4262.0,Wards Island,12880.0,151282.0,10474
4037.0,4581.0,4262.0,Wards Island,12880.0,151282.0,10475
4037.0,4581.0,4262.0,Wards Island,12880.0,151282.0,11370
4037.0,4581.0,4262.0,Wards Island,12880.0,151282.0,10461
4928.0,5306.0,4147.0,Wards Island,14381.0,151282.0,10459
4928.0,5306.0,4147.0,Wards Island,14381.0,151282.0,10460
4928.0,5306.0,4147.0,Wards Island,14381.0,151282.0,10462
4928.0,5306.0,4147.0,Wards Island,14381.0,151282.0,10463
4928.0,5306.0,4147.0,Wards Island,14381.0,151282.0,10464
4928.0,5306.0,4147.0,Wards Island,14381.0,151282.0,10465
4928.0,5306.0,4147.0,Wards Island,14381.0,151282.0,10466
4928.0,5306.0,4147.0,Wards Island,14381.0,151282.0,10467
4928.0,5306.0,4147.0,Wards Island,14381.0,151282.0,10469
4928.0,5306.0,4147.0,Wards Island,14381.0,151282.0,10470
4928.0,5306.0,4147.0,Wards Island,14381.0,151282.0,10472
4928.0,5306.0,4147.0,Wards Island,14381.0,151282.0,10473
4928.0,5306.0,4147.0,Wards Island,14381.0,151282.0,10474
4928.0,5306.0,4147.0,Wards Island,14381.0,151282.0,10475
4928.0,5306.0,4147.0,Wards Island,14381.0,151282.0,11370
4928.0,5306.0,4147.0,Wards Island,14381.0,151282.0,10461
4435.0,4238.0,4593.0,Wards Island,13266.0,240219.0,10021
4435.0,4238.0,4593.0,Wards Island,13266.0,240219.0,10028
4435.0,4238.0,4593.0,Wards Island,13266.0,240219.0,10029
4435.0,4238.0,4593.0,Wards Island,13266.0,240219.0,10030
4435.0,4238.0,4593.0,Wards Island,13266.0,240219.0,10032
4435.0,4238.0,4593.0,Wards Island,13266.0,240219.0,10033
4435.0,4238.0,4593.0,Wards Island,13266.0,240219.0,10035
4435.0,4238.0,4593.0,Wards Island,13266.0,240219.0,10037
4435.0,4238.0,4593.0,Wards Island,13266.0,240219.0,10039
4435.0,4238.0,4593.0,Wards Island,13266.0,240219.0,10040
4435.0,4238.0,4593.0,Wards Island,13266.0,240219.0,10065
4435.0,4238.0,4593.0,Wards Island,13266.0,240219.0,10075
4435.0,4238.0,4593.0,Wards Island,13266.0,240219.0,10128
4435.0,4238.0,4593.0,Wards Island,13266.0,240219.0,10451
4435.0,4238.0,4593.0,Wards Island,13266.0,240219.0,10452
4435.0,4238.0,4593.0,Wards Island,13266.0,240219.0,10453
4435.0,4238.0,4593.0,Wards Island,13266.0,240219.0,10454
4435.0,4238.0,4593.0,Wards Island,13266.0,240219.0,10455
4435.0,4238.0,4593.0,Wards Island,13266.0,240219.0,10456
4435.0,4238.0,4593.0,Wards Island,13266.0,240219.0,10457
4435.0,4238.0,4593.0,Wards Island,13266.0,240219.0,10458
4435.0,4238.0,4593.0,Wards Island,13266.0,240219.0,10463
4435.0,4238.0,4593.0,Wards Island,13266.0,240219.0,10468
4435.0,4238.0,4593.0,Wards Island,13266.0,240219.0,10471
4435.0,4238.0,4593.0,Wards Island,13266.0,240219.0,11370
4435.0,4238.0,4593.0,Wards Island,13266.0,240219.0,10461
4435.0,4238.0,4593.0,Wards Island,13266.0,151282.0,10459
4435.0,4238.0,4593.0,Wards Island,13266.0,151282.0,10460
4435.0,4238.0,4593.0,Wards Island,13266.0,151282.0,10462
4435.0,4238.0,4593.0,Wards Island,13266.0,151282.0,10463
4435.0,4238.0,4593.0,Wards Island,13266.0,151282.0,10464
4435.0,4238.0,4593.0,Wards Island,13266.0,151282.0,10465
4435.0,4238.0,4593.0,Wards Island,13266.0,151282.0,10466
4435.0,4238.0,4593.0,Wards Island,13266.0,151282.0,10467
4435.0,4238.0,4593.0,Wards Island,13266.0,151282.0,10469
4435.0,4238.0,4593.0,Wards Island,13266.0,151282.0,10470
4435.0,4238.0,4593.0,Wards Island,13266.0,151282.0,10472
4435.0,4238.0,4593.0,Wards Island,13266.0,151282.0,10473
4435.0,4238.0,4593.0,Wards Island,13266.0,151282.0,10474
4435.0,4238.0,4593.0,Wards Island,13266.0,151282.0,10475
4435.0,4238.0,4593.0,Wards Island,13266.0,151282.0,11370
4435.0,4238.0,4593.0,Wards Island,13266.0,151282.0,10461
400.0,127.0,87.0,Wards Island,614.0,151282.0,10459
400.0,127.0,87.0,Wards Island,614.0,151282.0,10460
400.0,127.0,87.0,Wards Island,614.0,151282.0,10462
400.0,127.0,87.0,Wards Island,614.0,151282.0,10463
400.0,127.0,87.0,Wards Island,614.0,151282.0,10464
400.0,127.0,87.0,Wards Island,614.0,151282.0,10465
400.0,127.0,87.0,Wards Island,614.0,151282.0,10466
400.0,127.0,87.0,Wards Island,614.0,151282.0,10467
400.0,127.0,87.0,Wards Island,614.0,151282.0,10469
400.0,127.0,87.0,Wards Island,614.0,151282.0,10470
400.0,127.0,87.0,Wards Island,614.0,151282.0,10472
400.0,127.0,87.0,Wards Island,614.0,151282.0,10473
400.0,127.0,87.0,Wards Island,614.0,151282.0,10474
400.0,127.0,87.0,Wards Island,614.0,151282.0,10475
400.0,127.0,87.0,Wards Island,614.0,151282.0,11370
400.0,127.0,87.0,Wards Island,614.0,151282.0,10461
2061.0,2989.0,3558.0,Wards Island,8608.0,151282.0,10459
2061.0,2989.0,3558.0,Wards Island,8608.0,151282.0,10460
2061.0,2989.0,3558.0,Wards Island,8608.0,151282.0,10462
2061.0,2989.0,3558.0,Wards Island,8608.0,151282.0,10463
2061.0,2989.0,3558.0,Wards Island,8608.0,151282.0,10464
2061.0,2989.0,3558.0,Wards Island,8608.0,151282.0,10465
2061.0,2989.0,3558.0,Wards Island,8608.0,151282.0,10466
2061.0,2989.0,3558.0,Wards Island,8608.0,151282.0,10467
2061.0,2989.0,3558.0,Wards Island,8608.0,151282.0,10469
2061.0,2989.0,3558.0,Wards Island,8608.0,151282.0,10470
2061.0,2989.0,3558.0,Wards Island,8608.0,151282.0,10472
2061.0,2989.0,3558.0,Wards Island,8608.0,151282.0,10473
2061.0,2989.0,3558.0,Wards Island,8608.0,151282.0,10474
2061.0,2989.0,3558.0,Wards Island,8608.0,151282.0,10475
2061.0,2989.0,3558.0,Wards Island,8608.0,151282.0,11370
2061.0,2989.0,3558.0,Wards Island,8608.0,151282.0,10461
3980.0,5479.0,5243.0,Wards Island,14702.0,151282.0,10459
3980.0,5479.0,5243.0,Wards Island,14702.0,151282.0,10460
3980.0,5479.0,5243.0,Wards Island,14702.0,151282.0,10462
3980.0,5479.0,5243.0,Wards Island,14702.0,151282.0,10463
3980.0,5479.0,5243.0,Wards Island,14702.0,151282.0,10464
3980.0,5479.0,5243.0,Wards Island,14702.0,151282.0,10465
3980.0,5479.0,5243.0,Wards Island,14702.0,151282.0,10466
3980.0,5479.0,5243.0,Wards Island,14702.0,151282.0,10467
3980.0,5479.0,5243.0,Wards Island,14702.0,151282.0,10469
3980.0,5479.0,5243.0,Wards Island,14702.0,151282.0,10470
3980.0,5479.0,5243.0,Wards Island,14702.0,151282.0,10472
3980.0,5479.0,5243.0,Wards Island,14702.0,151282.0,10473
3980.0,5479.0,5243.0,Wards Island,14702.0,151282.0,10474
3980.0,5479.0,5243.0,Wards Island,14702.0,151282.0,10475
3980.0,5479.0,5243.0,Wards Island,14702.0,151282.0,11370
3980.0,5479.0,5243.0,Wards Island,14702.0,151282.0,10461
7567.0,7573.0,6254.0,Wards Island,21394.0,151282.0,10459
7567.0,7573.0,6254.0,Wards Island,21394.0,151282.0,10460
7567.0,7573.0,6254.0,Wards Island,21394.0,151282.0,10462
7567.0,7573.0,6254.0,Wards Island,21394.0,151282.0,10463
7567.0,7573.0,6254.0,Wards Island,21394.0,151282.0,10464
7567.0,7573.0,6254.0,Wards Island,21394.0,151282.0,10465
7567.0,7573.0,6254.0,Wards Island,21394.0,151282.0,10466
7567.0,7573.0,6254.0,Wards Island,21394.0,151282.0,10467
7567.0,7573.0,6254.0,Wards Island,21394.0,151282.0,10469
7567.0,7573.0,6254.0,Wards Island,21394.0,151282.0,10470
7567.0,7573.0,6254.0,Wards Island,21394.0,151282.0,10472
7567.0,7573.0,6254.0,Wards Island,21394.0,151282.0,10473
7567.0,7573.0,6254.0,Wards Island,21394.0,151282.0,10474
7567.0,7573.0,6254.0,Wards Island,21394.0,151282.0,10475
7567.0,7573.0,6254.0,Wards Island,21394.0,151282.0,11370
7567.0,7573.0,6254.0,Wards Island,21394.0,151282.0,10461
7336.0,5392.0,5943.0,Wards Island,18671.0,240219.0,10021
7336.0,5392.0,5943.0,Wards Island,18671.0,240219.0,10028
7336.0,5392.0,5943.0,Wards Island,18671.0,240219.0,10029
7336.0,5392.0,5943.0,Wards Island,18671.0,240219.0,10030
7336.0,5392.0,5943.0,Wards Island,18671.0,240219.0,10032
7336.0,5392.0,5943.0,Wards Island,18671.0,240219.0,10033
7336.0,5392.0,5943.0,Wards Island,18671.0,240219.0,10035
7336.0,5392.0,5943.0,Wards Island,18671.0,240219.0,10037
7336.0,5392.0,5943.0,Wards Island,18671.0,240219.0,10039
7336.0,5392.0,5943.0,Wards Island,18671.0,240219.0,10040
7336.0,5392.0,5943.0,Wards Island,18671.0,240219.0,10065
7336.0,5392.0,5943.0,Wards Island,18671.0,240219.0,10075
7336.0,5392.0,5943.0,Wards Island,18671.0,240219.0,10128
7336.0,5392.0,5943.0,Wards Island,18671.0,240219.0,10451
7336.0,5392.0,5943.0,Wards Island,18671.0,240219.0,10452
7336.0,5392.0,5943.0,Wards Island,18671.0,240219.0,10453
7336.0,5392.0,5943.0,Wards Island,18671.0,240219.0,10454
7336.0,5392.0,5943.0,Wards Island,18671.0,240219.0,10455
7336.0,5392.0,5943.0,Wards Island,18671.0,240219.0,10456
7336.0,5392.0,5943.0,Wards Island,18671.0,240219.0,10457
7336.0,5392.0,5943.0,Wards Island,18671.0,240219.0,10458
7336.0,5392.0,5943.0,Wards Island,18671.0,240219.0,10463
7336.0,5392.0,5943.0,Wards Island,18671.0,240219.0,10468
7336.0,5392.0,5943.0,Wards Island,18671.0,240219.0,10471
7336.0,5392.0,5943.0,Wards Island,18671.0,240219.0,11370
7336.0,5392.0,5943.0,Wards Island,18671.0,240219.0,10461
3478.0,5115.0,5243.0,Wards Island,13836.0,151282.0,10459
3478.0,5115.0,5243.0,Wards Island,13836.0,151282.0,10460
3478.0,5115.0,5243.0,Wards Island,13836.0,151282.0,10462
3478.0,5115.0,5243.0,Wards Island,13836.0,151282.0,10463
3478.0,5115.0,5243.0,Wards Island,13836.0,151282.0,10464
3478.0,5115.0,5243.0,Wards Island,13836.0,151282.0,10465
3478.0,5115.0,5243.0,Wards Island,13836.0,151282.0,10466
3478.0,5115.0,5243.0,Wards Island,13836.0,151282.0,10467
3478.0,5115.0,5243.0,Wards Island,13836.0,151282.0,10469
3478.0,5115.0,5243.0,Wards Island,13836.0,151282.0,10470
3478.0,5115.0,5243.0,Wards Island,13836.0,151282.0,10472
3478.0,5115.0,5243.0,Wards Island,13836.0,151282.0,10473
3478.0,5115.0,5243.0,Wards Island,13836.0,151282.0,10474
3478.0,5115.0,5243.0,Wards Island,13836.0,151282.0,10475
3478.0,5115.0,5243.0,Wards Island,13836.0,151282.0,11370
3478.0,5115.0,5243.0,Wards Island,13836.0,151282.0,10461
560.0,478.0,650.0,Wards Island,1688.0,151282.0,10459
560.0,478.0,650.0,Wards Island,1688.0,151282.0,10460
560.0,478.0,650.0,Wards Island,1688.0,151282.0,10462
560.0,478.0,650.0,Wards Island,1688.0,151282.0,10463
560.0,478.0,650.0,Wards Island,1688.0,151282.0,10464
560.0,478.0,650.0,Wards Island,1688.0,151282.0,10465
560.0,478.0,650.0,Wards Island,1688.0,151282.0,10466
560.0,478.0,650.0,Wards Island,1688.0,151282.0,10467
560.0,478.0,650.0,Wards Island,1688.0,151282.0,10469
560.0,478.0,650.0,Wards Island,1688.0,151282.0,10470
560.0,478.0,650.0,Wards Island,1688.0,151282.0,10472
560.0,478.0,650.0,Wards Island,1688.0,151282.0,10473
560.0,478.0,650.0,Wards Island,1688.0,151282.0,10474
560.0,478.0,650.0,Wards Island,1688.0,151282.0,10475
560.0,478.0,650.0,Wards Island,1688.0,151282.0,11370
560.0,478.0,650.0,Wards Island,1688.0,151282.0,10461
783.0,1225.0,2067.0,Wards Island,4075.0,240219.0,10021
783.0,1225.0,2067.0,Wards Island,4075.0,240219.0,10028
783.0,1225.0,2067.0,Wards Island,4075.0,240219.0,10029
783.0,1225.0,2067.0,Wards Island,4075.0,240219.0,10030
783.0,1225.0,2067.0,Wards Island,4075.0,240219.0,10032
783.0,1225.0,2067.0,Wards Island,4075.0,240219.0,10033
783.0,1225.0,2067.0,Wards Island,4075.0,240219.0,10035
783.0,1225.0,2067.0,Wards Island,4075.0,240219.0,10037
783.0,1225.0,2067.0,Wards Island,4075.0,240219.0,10039
783.0,1225.0,2067.0,Wards Island,4075.0,240219.0,10040
783.0,1225.0,2067.0,Wards Island,4075.0,240219.0,10065
783.0,1225.0,2067.0,Wards Island,4075.0,240219.0,10075
783.0,1225.0,2067.0,Wards Island,4075.0,240219.0,10128
783.0,1225.0,2067.0,Wards Island,4075.0,240219.0,10451
783.0,1225.0,2067.0,Wards Island,4075.0,240219.0,10452
783.0,1225.0,2067.0,Wards Island,4075.0,240219.0,10453
783.0,1225.0,2067.0,Wards Island,4075.0,240219.0,10454
783.0,1225.0,2067.0,Wards Island,4075.0,240219.0,10455
783.0,1225.0,2067.0,Wards Island,4075.0,240219.0,10456
783.0,1225.0,2067.0,Wards Island,4075.0,240219.0,10457
783.0,1225.0,2067.0,Wards Island,4075.0,240219.0,10458
783.0,1225.0,2067.0,Wards Island,4075.0,240219.0,10463
783.0,1225.0,2067.0,Wards Island,4075.0,240219.0,10468
783.0,1225.0,2067.0,Wards Island,4075.0,240219.0,10471
783.0,1225.0,2067.0,Wards Island,4075.0,240219.0,11370
783.0,1225.0,2067.0,Wards Island,4075.0,240219.0,10461
4879.0,4833.0,4569.0,Wards Island,14281.0,151282.0,10459
4879.0,4833.0,4569.0,Wards Island,14281.0,151282.0,10460
4879.0,4833.0,4569.0,Wards Island,14281.0,151282.0,10462
4879.0,4833.0,4569.0,Wards Island,14281.0,151282.0,10463
4879.0,4833.0,4569.0,Wards Island,14281.0,151282.0,10464
4879.0,4833.0,4569.0,Wards Island,14281.0,151282.0,10465
4879.0,4833.0,4569.0,Wards Island,14281.0,151282.0,10466
4879.0,4833.0,4569.0,Wards Island,14281.0,151282.0,10467
4879.0,4833.0,4569.0,Wards Island,14281.0,151282.0,10469
4879.0,4833.0,4569.0,Wards Island,14281.0,151282.0,10470
4879.0,4833.0,4569.0,Wards Island,14281.0,151282.0,10472
4879.0,4833.0,4569.0,Wards Island,14281.0,151282.0,10473
4879.0,4833.0,4569.0,Wards Island,14281.0,151282.0,10474
4879.0,4833.0,4569.0,Wards Island,14281.0,151282.0,10475
4879.0,4833.0,4569.0,Wards Island,14281.0,151282.0,11370
4879.0,4833.0,4569.0,Wards Island,14281.0,151282.0,10461
3626.0,4003.0,3978.0,Wards Island,11607.0,151282.0,10459
3626.0,4003.0,3978.0,Wards Island,11607.0,151282.0,10460
3626.0,4003.0,3978.0,Wards Island,11607.0,151282.0,10462
3626.0,4003.0,3978.0,Wards Island,11607.0,151282.0,10463
3626.0,4003.0,3978.0,Wards Island,11607.0,151282.0,10464
3626.0,4003.0,3978.0,Wards Island,11607.0,151282.0,10465
3626.0,4003.0,3978.0,Wards Island,11607.0,151282.0,10466
3626.0,4003.0,3978.0,Wards Island,11607.0,151282.0,10467
3626.0,4003.0,3978.0,Wards Island,11607.0,151282.0,10469
3626.0,4003.0,3978.0,Wards Island,11607.0,151282.0,10470
3626.0,4003.0,3978.0,Wards Island,11607.0,151282.0,10472
3626.0,4003.0,3978.0,Wards Island,11607.0,151282.0,10473
3626.0,4003.0,3978.0,Wards Island,11607.0,151282.0,10474
3626.0,4003.0,3978.0,Wards Island,11607.0,151282.0,10475
3626.0,4003.0,3978.0,Wards Island,11607.0,151282.0,11370
3626.0,4003.0,3978.0,Wards Island,11607.0,151282.0,10461
1178.0,863.0,695.0,Wards Island,2736.0,151282.0,10459
1178.0,863.0,695.0,Wards Island,2736.0,151282.0,10460
1178.0,863.0,695.0,Wards Island,2736.0,151282.0,10462
1178.0,863.0,695.0,Wards Island,2736.0,151282.0,10463
1178.0,863.0,695.0,Wards Island,2736.0,151282.0,10464
1178.0,863.0,695.0,Wards Island,2736.0,151282.0,10465
1178.0,863.0,695.0,Wards Island,2736.0,151282.0,10466
1178.0,863.0,695.0,Wards Island,2736.0,151282.0,10467
1178.0,863.0,695.0,Wards Island,2736.0,151282.0,10469
1178.0,863.0,695.0,Wards Island,2736.0,151282.0,10470
1178.0,863.0,695.0,Wards Island,2736.0,151282.0,10472
1178.0,863.0,695.0,Wards Island,2736.0,151282.0,10473
1178.0,863.0,695.0,Wards Island,2736.0,151282.0,10474
1178.0,863.0,695.0,Wards Island,2736.0,151282.0,10475
1178.0,863.0,695.0,Wards Island,2736.0,151282.0,11370
1178.0,863.0,695.0,Wards Island,2736.0,151282.0,10461
2242.0,1682.0,1761.0,Wards Island,5685.0,151282.0,10459
2242.0,1682.0,1761.0,Wards Island,5685.0,151282.0,10460
2242.0,1682.0,1761.0,Wards Island,5685.0,151282.0,10462
2242.0,1682.0,1761.0,Wards Island,5685.0,151282.0,10463
2242.0,1682.0,1761.0,Wards Island,5685.0,151282.0,10464
2242.0,1682.0,1761.0,Wards Island,5685.0,151282.0,10465
2242.0,1682.0,1761.0,Wards Island,5685.0,151282.0,10466
2242.0,1682.0,1761.0,Wards Island,5685.0,151282.0,10467
2242.0,1682.0,1761.0,Wards Island,5685.0,151282.0,10469
2242.0,1682.0,1761.0,Wards Island,5685.0,151282.0,10470
2242.0,1682.0,1761.0,Wards Island,5685.0,151282.0,10472
2242.0,1682.0,1761.0,Wards Island,5685.0,151282.0,10473
2242.0,1682.0,1761.0,Wards Island,5685.0,151282.0,10474
2242.0,1682.0,1761.0,Wards Island,5685.0,151282.0,10475
2242.0,1682.0,1761.0,Wards Island,5685.0,151282.0,11370
2242.0,1682.0,1761.0,Wards Island,5685.0,151282.0,10461
726.0,923.0,709.0,Tallman Island,2358.0,74748.0,11004
726.0,923.0,709.0,Tallman Island,2358.0,74748.0,11005
726.0,923.0,709.0,Tallman Island,2358.0,74748.0,11354
726.0,923.0,709.0,Tallman Island,2358.0,74748.0,11355
726.0,923.0,709.0,Tallman Island,2358.0,74748.0,11356
726.0,923.0,709.0,Tallman Island,2358.0,74748.0,11357
726.0,923.0,709.0,Tallman Island,2358.0,74748.0,11358
726.0,923.0,709.0,Tallman Island,2358.0,74748.0,11359
726.0,923.0,709.0,Tallman Island,2358.0,74748.0,11360
726.0,923.0,709.0,Tallman Island,2358.0,74748.0,11361
726.0,923.0,709.0,Tallman Island,2358.0,74748.0,11362
726.0,923.0,709.0,Tallman Island,2358.0,74748.0,11363
726.0,923.0,709.0,Tallman Island,2358.0,74748.0,11364
726.0,923.0,709.0,Tallman Island,2358.0,74748.0,11365
726.0,923.0,709.0,Tallman Island,2358.0,74748.0,11366
726.0,923.0,709.0,Tallman Island,2358.0,74748.0,11367
726.0,923.0,709.0,Tallman Island,2358.0,74748.0,11427
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11004
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11005
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11354
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11355
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11356
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11357
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11358
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11359
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11360
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11361
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11362
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11363
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11364
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11365
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11366
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11367
0.0,0.0,0.0,Tallman Island,0.0,74748.0,11427
1556.0,1348.0,1145.0,Bowery Bay,4049.0,122994.0,10044
1556.0,1348.0,1145.0,Bowery Bay,4049.0,122994.0,11101
1556.0,1348.0,1145.0,Bowery Bay,4049.0,122994.0,11102
1556.0,1348.0,1145.0,Bowery Bay,4049.0,122994.0,11103
1556.0,1348.0,1145.0,Bowery Bay,4049.0,122994.0,11104
1556.0,1348.0,1145.0,Bowery Bay,4049.0,122994.0,11105
1556.0,1348.0,1145.0,Bowery Bay,4049.0,122994.0,11106
1556.0,1348.0,1145.0,Bowery Bay,4049.0,122994.0,11368
1556.0,1348.0,1145.0,Bowery Bay,4049.0,122994.0,11369
1556.0,1348.0,1145.0,Bowery Bay,4049.0,122994.0,11370
1556.0,1348.0,1145.0,Bowery Bay,4049.0,122994.0,11371
1556.0,1348.0,1145.0,Bowery Bay,4049.0,122994.0,11372
1556.0,1348.0,1145.0,Bowery Bay,4049.0,122994.0,11373
1556.0,1348.0,1145.0,Bowery Bay,4049.0,122994.0,11374
1556.0,1348.0,1145.0,Bowery Bay,4049.0,122994.0,11375
1556.0,1348.0,1145.0,Bowery Bay,4049.0,122994.0,11377
1556.0,1348.0,1145.0,Bowery Bay,4049.0,122994.0,11378
1556.0,1348.0,1145.0,Bowery Bay,4049.0,122994.0,11415
881.0,858.0,1114.0,Bowery Bay,2853.0,122994.0,10044
881.0,858.0,1114.0,Bowery Bay,2853.0,122994.0,11101
881.0,858.0,1114.0,Bowery Bay,2853.0,122994.0,11102
881.0,858.0,1114.0,Bowery Bay,2853.0,122994.0,11103
881.0,858.0,1114.0,Bowery Bay,2853.0,122994.0,11104
881.0,858.0,1114.0,Bowery Bay,2853.0,122994.0,11105
881.0,858.0,1114.0,Bowery Bay,2853.0,122994.0,11106
881.0,858.0,1114.0,Bowery Bay,2853.0,122994.0,11368
881.0,858.0,1114.0,Bowery Bay,2853.0,122994.0,11369
881.0,858.0,1114.0,Bowery Bay,2853.0,122994.0,11370
881.0,858.0,1114.0,Bowery Bay,2853.0,122994.0,11371
881.0,858.0,1114.0,Bowery Bay,2853.0,122994.0,11372
881.0,858.0,1114.0,Bowery Bay,2853.0,122994.0,11373
881.0,858.0,1114.0,Bowery Bay,2853.0,122994.0,11374
881.0,858.0,1114.0,Bowery Bay,2853.0,122994.0,11375
881.0,858.0,1114.0,Bowery Bay,2853.0,122994.0,11377
881.0,858.0,1114.0,Bowery Bay,2853.0,122994.0,11378
881.0,858.0,1114.0,Bowery Bay,2853.0,122994.0,11415
1104.0,1120.0,1344.0,Bowery Bay,3568.0,122994.0,10044
1104.0,1120.0,1344.0,Bowery Bay,3568.0,122994.0,11101
1104.0,1120.0,1344.0,Bowery Bay,3568.0,122994.0,11102
1104.0,1120.0,1344.0,Bowery Bay,3568.0,122994.0,11103
